latitude,longitude,altitude(feet),ascent(feet),speed(mph),distance(feet),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mph),velocityY(mph),velocityZ(mph),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,isBrakingToAvoid
64.854652,-147.844588,200,200,11.26,2190,203,203,12.61,2529,256535,2018-02-16 21:19:42.734,2018-02-16 12:19:42.734,19,0,0.00,11.955000,64.855355,-147.858570,1.34,-11.18,0.00,-8,4,-77,0,1,0,84,100,-6512,3203,11955,2931.50,0,WP,1,1,0,0,0,184,0,1518815982734,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,80,49,-772,-899,0,-736,14,610,50.36,6677.97,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854653,-147.844599,200,200,11.26,2189,203,203,12.61,2529,256606,2018-02-16 21:19:42.806,2018-02-16 12:19:42.806,19,0,0.00,11.955000,64.855355,-147.858570,1.34,-11.18,0.00,-8,4,-76,0,1,0,84,100,-6512,3203,11955,2931.50,0,WP,1,1,0,0,0,184,0,1518815982805,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,82,46,-768,-900,0,-731,14,610,50.36,6672.93,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854654,-147.844609,200,200,11.26,2187,203,203,12.61,2529,256737,2018-02-16 21:19:42.937,2018-02-16 12:19:42.937,19,0,0.00,11.955000,64.855355,-147.858570,1.34,-11.18,0.00,-8,4,-76,0,1,0,84,100,-6512,3203,11955,2931.50,0,WP,1,1,0,0,0,145,0,1518815982936,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,80,46,-764,-900,0,-728,14,610,50.36,6667.88,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854654,-147.844620,200,200,11.26,2185,203,203,12.61,2529,256872,2018-02-16 21:19:43.072,2018-02-16 12:19:43.072,19,0,0.00,11.955000,64.855355,-147.858570,1.34,-11.18,0.00,-7,4,-76,0,1,0,84,100,-6512,3203,11955,2931.50,0,WP,1,1,0,0,0,0,0,1518815983071,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,79,48,-761,-900,0,-728,14,610,50.36,6662.82,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854655,-147.844630,200,200,11.26,2184,203,203,12.61,2529,256983,2018-02-16 21:19:43.182,2018-02-16 12:19:43.182,19,0,0.00,11.955000,64.855355,-147.858570,1.34,-11.18,0.00,-7,4,-76,0,1,0,84,100,-6512,3203,11955,2931.50,0,WP,1,1,0,0,0,0,0,1518815983182,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,79,49,-762,-899,0,-731,14,610,50.36,6657.76,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854655,-147.844641,200,200,11.26,2182,203,203,12.61,2529,257047,2018-02-16 21:19:43.247,2018-02-16 12:19:43.247,19,0,0.00,12.126000,64.855355,-147.858570,1.34,-11.18,0.00,-8,5,-76,0,1,0,84,100,-6658,3199,12126,2931.50,0,WP,1,1,0,0,0,0,0,1518815983246,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,80,51,-762,-899,0,-734,14,610,50.36,6652.73,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854656,-147.844651,200,200,11.26,2180,203,203,12.61,2529,257137,2018-02-16 21:19:43.336,2018-02-16 12:19:43.336,19,0,0.00,12.126000,64.855355,-147.858570,1.34,-11.18,0.00,-8,5,-76,0,1,0,84,100,-6658,3199,12126,2931.50,0,WP,1,1,0,0,0,0,0,1518815983336,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,82,53,-762,-900,0,-735,14,610,50.36,6647.69,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854657,-147.844672,200,200,11.26,2177,203,203,12.61,2529,257413,2018-02-16 21:19:43.612,2018-02-16 12:19:43.612,19,0,0.00,12.126000,64.855355,-147.858570,1.34,-11.18,0.00,-8,4,-76,0,1,0,84,100,-6658,3199,12126,2931.50,0,WP,1,1,0,0,0,0,0,1518815983612,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,85,49,-762,-900,0,-738,14,610,50.36,6637.63,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854657,-147.844683,200,200,11.26,2176,203,203,12.61,2529,257461,2018-02-16 21:19:43.661,2018-02-16 12:19:43.661,19,0,0.00,12.126000,64.855355,-147.858570,1.34,-11.18,0.00,-8,5,-76,0,1,0,84,100,-6658,3199,12126,2931.50,0,WP,1,1,0,0,0,0,0,1518815983660,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,83,51,-764,-899,0,-739,14,610,50.36,6632.59,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854658,-147.844694,200,200,11.26,2174,203,203,12.61,2529,257521,2018-02-16 21:19:43.720,2018-02-16 12:19:43.721,19,0,0.00,12.126000,64.855355,-147.858570,1.34,-11.18,0.00,-8,5,-76,0,1,0,84,100,-6658,3199,12126,2931.50,0,WP,1,1,0,0,0,0,0,1518815983720,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,83,50,-765,-900,0,-740,14,610,50.36,6627.52,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854659,-147.844704,200,200,11.26,2172,203,203,12.61,2529,257626,2018-02-16 21:19:43.825,2018-02-16 12:19:43.825,19,0,0.00,12.126000,64.855355,-147.858570,1.34,-11.18,0.00,-8,5,-76,0,1,0,84,100,-6658,3199,12126,2931.50,0,WP,1,1,0,0,0,22,0,1518815983825,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,80,54,-765,-900,0,-740,14,610,50.36,6622.44,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854659,-147.844715,200,200,11.26,2171,203,203,12.61,2529,257704,2018-02-16 21:19:43.903,2018-02-16 12:19:43.903,19,0,0.00,12.126000,64.855355,-147.858570,1.34,-11.18,0.00,-7,5,-76,0,1,0,84,100,-6658,3199,12126,2931.50,0,WP,1,1,0,0,0,69,0,1518815983903,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,79,56,-765,-900,0,-740,14,612,50.36,6617.33,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854660,-147.844726,200,200,11.26,2169,203,203,12.61,2529,257848,2018-02-16 21:19:44.047,2018-02-16 12:19:44.048,19,0,0.00,12.126000,64.855355,-147.858570,1.34,-11.18,0.00,-7,5,-76,0,1,0,84,100,-6658,3199,12126,2931.50,0,WP,1,1,0,0,0,99,0,1518815984047,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,77,57,-764,-900,0,-740,14,612,50.36,6612.23,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854660,-147.844736,200,200,11.26,2167,203,203,12.61,2529,257923,2018-02-16 21:19:44.122,2018-02-16 12:19:44.122,19,0,0.00,12.126000,64.855355,-147.858570,1.34,-11.18,0.00,-7,5,-76,0,1,0,84,100,-6658,3199,12126,2931.50,0,WP,1,1,0,0,0,119,0,1518815984122,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,76,57,-762,-899,0,-738,14,612,50.36,6607.13,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854661,-147.844747,200,200,11.26,2166,203,203,12.61,2529,258021,2018-02-16 21:19:44.221,2018-02-16 12:19:44.221,19,0,0.00,12.126000,64.855355,-147.858570,1.34,-11.18,0.00,-7,5,-76,0,1,0,84,100,-6658,3199,12126,2931.50,0,WP,1,1,0,0,0,125,0,1518815984220,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,77,58,-762,-900,0,-734,14,612,50.36,6602.09,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854661,-147.844757,200,200,11.26,2164,203,203,12.61,2529,258105,2018-02-16 21:19:44.304,2018-02-16 12:19:44.304,19,0,0.00,12.126000,64.855355,-147.858570,1.34,-11.18,0.00,-7,5,-76,0,1,0,84,100,-6658,3199,12126,2931.50,0,WP,1,1,0,0,0,131,0,1518815984304,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,78,56,-760,-900,0,-730,14,612,50.36,6597.06,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854662,-147.844768,200,200,11.26,2162,203,203,12.61,2529,258226,2018-02-16 21:19:44.426,2018-02-16 12:19:44.426,19,0,0.00,12.126000,64.855355,-147.858570,1.34,-11.18,0.00,-7,5,-75,0,1,0,84,100,-6658,3199,12126,2931.50,0,WP,1,1,0,0,0,143,0,1518815984425,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,77,56,-757,-899,0,-725,14,612,50.36,6591.89,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854663,-147.844779,200,200,11.26,2160,203,203,12.61,2529,258358,2018-02-16 21:19:44.558,2018-02-16 12:19:44.558,19,0,0.00,12.126000,64.855355,-147.858570,1.34,-11.18,0.00,-7,5,-75,0,1,0,84,100,-6658,3199,12126,2931.50,0,WP,1,1,0,0,0,145,0,1518815984557,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,77,56,-754,-899,0,-721,14,612,50.36,6586.68,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854663,-147.844790,200,200,11.26,2159,203,203,12.61,2529,258433,2018-02-16 21:19:44.633,2018-02-16 12:19:44.633,19,0,0.00,12.126000,64.855355,-147.858570,1.34,-11.18,0.00,-7,5,-75,0,1,0,84,100,-6658,3199,12126,2931.50,0,WP,1,1,0,0,0,145,0,1518815984632,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,77,55,-751,-900,0,-718,14,612,50.36,6581.56,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854664,-147.844800,200,200,11.26,2157,203,203,12.61,2529,258500,2018-02-16 21:19:44.699,2018-02-16 12:19:44.699,19,0,0.00,12.126000,64.855355,-147.858570,1.34,-11.18,0.00,-7,5,-74,0,1,0,84,100,-6658,3199,12126,2931.50,0,WP,1,1,0,0,0,144,0,1518815984699,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,77,51,-747,-900,0,-714,14,612,50.36,6576.48,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854664,-147.844811,200,200,11.26,2155,203,203,12.61,2529,258608,2018-02-16 21:19:44.808,2018-02-16 12:19:44.808,19,0,0.00,12.126000,64.855355,-147.858570,1.34,-11.18,0.00,-7,5,-74,0,1,0,84,100,-6658,3199,12126,2931.50,0,WP,1,1,0,0,0,142,0,1518815984807,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,75,51,-745,-900,0,-710,14,612,50.36,6571.43,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854665,-147.844821,200,200,11.26,2154,203,203,12.61,2529,258736,2018-02-16 21:19:44.936,2018-02-16 12:19:44.936,19,0,0.00,12.126000,64.855355,-147.858570,1.34,-11.18,0.00,-7,5,-74,0,1,0,84,100,-6658,3199,12126,2931.50,0,WP,1,1,0,0,0,115,0,1518815984935,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,76,51,-741,-899,0,-708,14,612,50.36,6566.38,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854666,-147.844832,200,200,11.04,2152,203,203,12.61,2529,258850,2018-02-16 21:19:45.050,2018-02-16 12:19:45.050,19,0,0.00,12.126000,64.855355,-147.858570,1.34,-10.96,0.00,-7,5,-73,0,1,0,84,100,-6658,3199,12126,2931.50,0,WP,1,1,0,0,0,0,0,1518815985049,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,78,50,-739,-899,0,-705,14,612,49.37,6561.37,6,-49,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854666,-147.844842,200,200,11.07,2151,203,203,12.61,2529,259009,2018-02-16 21:19:45.208,2018-02-16 12:19:45.208,19,0,0.00,12.212000,64.855355,-147.858570,1.57,-10.96,0.00,-7,5,-73,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,0,0,1518815985208,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,78,51,-737,-900,0,-705,14,612,49.50,6556.35,6,-49,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854667,-147.844853,200,200,11.07,2149,203,203,12.61,2529,259083,2018-02-16 21:19:45.283,2018-02-16 12:19:45.283,19,0,0.00,12.212000,64.855355,-147.858570,1.57,-10.96,0.00,-7,5,-73,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,0,0,1518815985282,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,79,51,-737,-900,0,-708,14,612,49.50,6551.36,6,-49,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854668,-147.844863,200,200,11.07,2147,203,203,12.61,2529,259147,2018-02-16 21:19:45.347,2018-02-16 12:19:45.347,19,0,0.00,12.212000,64.855355,-147.858570,1.57,-10.96,0.00,-7,5,-73,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,0,0,1518815985346,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,79,51,-737,-899,0,-710,14,612,49.50,6546.36,6,-49,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854668,-147.844874,200,200,11.07,2146,203,203,12.61,2529,259248,2018-02-16 21:19:45.448,2018-02-16 12:19:45.448,19,0,0.00,12.212000,64.855355,-147.858570,1.57,-10.96,0.00,-8,4,-73,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,0,0,1518815985447,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,80,49,-736,-899,0,-710,14,612,49.50,6541.39,6,-49,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854669,-147.844884,200,200,11.07,2144,203,203,12.61,2529,259466,2018-02-16 21:19:45.666,2018-02-16 12:19:45.666,19,0,0.00,12.212000,64.855355,-147.858570,1.57,-10.96,0.22,-8,4,-73,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,0,0,1518815985665,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,80,44,-736,-899,0,-711,14,610,49.51,6536.39,6,-49,1,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854669,-147.844894,200,200,11.29,2142,203,203,12.61,2529,259533,2018-02-16 21:19:45.732,2018-02-16 12:19:45.732,19,0,0.00,12.212000,64.855355,-147.858570,1.57,-11.18,0.00,-7,4,-73,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,0,0,1518815985732,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,78,46,-735,-900,0,-713,14,610,50.49,6531.42,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854670,-147.844905,200,200,11.29,2141,203,203,12.61,2529,259610,2018-02-16 21:19:45.809,2018-02-16 12:19:45.809,19,0,0.00,12.212000,64.855355,-147.858570,1.57,-11.18,0.00,-7,4,-73,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,23,0,1518815985809,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,75,48,-734,-899,0,-713,14,610,50.49,6526.39,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854671,-147.844915,200,200,11.29,2139,203,203,12.61,2529,259689,2018-02-16 21:19:45.889,2018-02-16 12:19:45.889,19,0,0.00,12.212000,64.855355,-147.858570,1.57,-11.18,0.00,-7,4,-73,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,68,0,1518815985888,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,71,48,-732,-899,0,-714,14,610,50.49,6521.35,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854671,-147.844926,200,200,11.29,2137,203,203,12.61,2529,259796,2018-02-16 21:19:45.995,2018-02-16 12:19:45.995,19,0,0.00,12.212000,64.855355,-147.858570,1.57,-11.18,0.00,-7,5,-73,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,111,0,1518815985995,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,73,50,-732,-899,0,-714,14,610,50.49,6516.28,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854672,-147.844937,200,200,11.29,2136,203,203,12.61,2529,259860,2018-02-16 21:19:46.059,2018-02-16 12:19:46.060,19,0,0.00,12.212000,64.855355,-147.858570,1.57,-11.18,0.00,-7,4,-73,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,111,0,1518815986059,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,74,45,-732,-900,0,-713,14,610,50.49,6511.21,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854672,-147.844947,200,200,11.29,2134,203,203,12.61,2529,259928,2018-02-16 21:19:46.128,2018-02-16 12:19:46.128,19,0,0.00,12.212000,64.855355,-147.858570,1.57,-11.18,0.00,-7,4,-73,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,133,0,1518815986127,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,71,44,-730,-900,0,-708,14,610,50.49,6506.12,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854673,-147.844958,200,200,11.29,2132,203,203,12.61,2529,260050,2018-02-16 21:19:46.250,2018-02-16 12:19:46.250,18,0,0.00,12.212000,64.855355,-147.858570,1.57,-11.18,0.00,-7,4,-72,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,136,0,1518815986249,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,73,41,-729,-900,0,-703,14,610,50.49,6501.06,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854674,-147.844968,200,200,11.29,2131,203,203,12.61,2529,260138,2018-02-16 21:19:46.337,2018-02-16 12:19:46.337,18,0,0.00,12.212000,64.855355,-147.858570,1.57,-11.18,0.00,-7,4,-72,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,136,0,1518815986337,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,72,42,-727,-899,0,-698,14,610,50.49,6496.02,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854674,-147.844979,200,200,11.30,2129,203,203,12.61,2529,260254,2018-02-16 21:19:46.453,2018-02-16 12:19:46.454,18,0,0.00,12.212000,64.855355,-147.858570,1.57,-11.18,-0.22,-7,4,-72,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,31,0,1518815986453,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,75,41,-725,-900,0,-694,14,610,50.50,6490.96,6,-50,-1,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854675,-147.844990,200,200,11.30,2127,203,203,12.61,2529,260354,2018-02-16 21:19:46.554,2018-02-16 12:19:46.554,18,0,0.00,12.212000,64.855355,-147.858570,1.57,-11.18,-0.22,-7,4,-72,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,0,0,1518815986553,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,75,40,-724,-900,0,-695,14,612,50.50,6485.89,6,-50,-1,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854676,-147.845000,200,200,11.30,2126,203,203,12.61,2529,260426,2018-02-16 21:19:46.626,2018-02-16 12:19:46.626,19,0,0.00,12.212000,64.855355,-147.858570,1.57,-11.18,-0.22,-7,4,-72,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,0,0,1518815986625,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,75,42,-725,-900,0,-696,14,612,50.50,6480.84,6,-50,-1,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854676,-147.845011,200,200,11.29,2124,203,203,12.61,2529,260512,2018-02-16 21:19:46.712,2018-02-16 12:19:46.712,19,0,0.00,12.212000,64.855355,-147.858570,1.57,-11.18,0.00,-7,4,-72,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,0,0,1518815986711,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,74,42,-724,-899,0,-699,14,612,50.49,6475.78,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854677,-147.845021,200,200,11.26,2122,203,203,12.61,2529,260596,2018-02-16 21:19:46.796,2018-02-16 12:19:46.796,19,0,0.00,12.212000,64.855355,-147.858570,1.34,-11.18,0.00,-7,4,-72,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,0,0,1518815986795,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,74,42,-724,-899,0,-700,14,612,50.36,6470.72,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854678,-147.845032,200,200,11.26,2121,203,203,12.61,2529,260707,2018-02-16 21:19:46.906,2018-02-16 12:19:46.907,19,0,0.00,12.212000,64.855355,-147.858570,1.34,-11.18,0.00,-7,4,-72,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,0,0,1518815986906,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,74,42,-722,-900,0,-700,14,612,50.36,6465.66,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854678,-147.845042,200,200,11.26,2119,203,203,12.61,2529,260876,2018-02-16 21:19:47.076,2018-02-16 12:19:47.076,19,0,0.00,12.212000,64.855355,-147.858570,1.34,-11.18,0.00,-7,4,-72,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,0,0,1518815987075,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,75,40,-722,-900,0,-701,14,612,50.36,6460.58,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854679,-147.845053,200,200,11.26,2117,203,203,12.61,2529,261005,2018-02-16 21:19:47.205,2018-02-16 12:19:47.205,19,0,0.00,12.212000,64.855355,-147.858570,1.34,-11.18,0.00,-7,3,-72,0,1,0,84,100,-6450,3195,12212,2931.50,0,WP,1,1,0,0,0,0,0,1518815987204,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,74,36,-722,-900,0,-701,14,612,50.36,6455.46,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854679,-147.845064,200,200,11.26,2116,203,203,12.61,2529,261082,2018-02-16 21:19:47.281,2018-02-16 12:19:47.281,19,0,0.00,11.934000,64.855355,-147.858570,1.34,-11.18,0.00,-7,3,-72,0,1,0,84,100,-6502,3193,11934,2931.50,0,WP,1,1,0,0,0,0,0,1518815987281,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,71,38,-722,-900,0,-701,14,612,50.36,6450.44,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854680,-147.845074,200,200,11.04,2114,203,203,12.61,2529,261187,2018-02-16 21:19:47.387,2018-02-16 12:19:47.387,19,0,0.00,11.934000,64.855355,-147.858570,1.34,-10.96,0.00,-7,4,-72,0,1,0,84,100,-6502,3193,11934,2931.50,0,WP,1,1,0,0,0,0,0,1518815987386,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,70,42,-722,-899,0,-703,14,612,49.37,6445.43,6,-49,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854681,-147.845084,200,200,11.04,2112,203,203,12.61,2529,261237,2018-02-16 21:19:47.436,2018-02-16 12:19:47.436,19,0,0.00,11.934000,64.855355,-147.858570,1.34,-10.96,0.00,-7,4,-72,0,1,0,84,100,-6502,3193,11934,2931.50,0,WP,1,1,0,0,0,0,0,1518815987436,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,72,47,-722,-899,0,-703,14,612,49.37,6440.47,6,-49,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854681,-147.845095,200,200,11.07,2111,203,203,12.61,2529,261435,2018-02-16 21:19:47.634,2018-02-16 12:19:47.634,19,0,0.00,11.934000,64.855355,-147.858570,1.57,-10.96,0.00,-7,4,-72,0,1,0,84,100,-6502,3193,11934,2931.50,0,WP,1,1,0,0,0,0,0,1518815987634,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,72,44,-722,-900,0,-704,14,612,49.50,6435.47,6,-49,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854682,-147.845105,200,200,11.07,2109,203,203,12.61,2529,261491,2018-02-16 21:19:47.690,2018-02-16 12:19:47.691,19,0,0.00,11.934000,64.855355,-147.858570,1.57,-10.96,0.00,-7,4,-72,0,1,0,84,100,-6502,3193,11934,2931.50,0,WP,1,1,0,0,0,0,0,1518815987690,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,72,44,-722,-899,0,-705,14,610,49.50,6430.49,6,-49,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
64.854682,-147.845116,200,200,11.29,2108,203,203,12.61,2529,261554,2018-02-16 21:19:47.753,2018-02-16 12:19:47.754,19,0,0.00,11.934000,64.855355,-147.858570,1.57,-11.18,0.00,-7,4,-72,0,1,0,84,100,-6502,3193,11934,2931.50,0,WP,1,1,0,0,0,0,0,1518815987753,4017,4004,3984,0,0,0,13,,,,,,,0,0,0,72,41,-722,-899,0,-705,14,610,50.49,6425.47,6,-50,0,0,,,100,100,0,1,0,0,0,1,0,,,,,0.0,0.0,0
